sharp data of vector magnetograms (2014.11.25_07:48:00 with HARPNUM=4851, CAR_ROT=2157);  B_r, positive up; B_theta, positive southward; B_phi, positive westward 
0 0.0 2 0 3
55 30
Longitude Latitude Br Bt Bp
  145.57   -23.58    -9.70    -5.08     9.46
  146.24   -23.58    10.90     8.78    -7.67
  146.92   -23.58    10.38     5.18   -13.66
  147.59   -23.58     2.99     5.99    -1.08
  148.26   -23.58    -2.05    -8.13    -3.61
  148.94   -23.58     4.88     2.90    -4.02
  149.61   -23.58   -10.99   -11.34     7.51
  150.28   -23.58    -0.71    -1.34    -0.74
  150.96   -23.58   -16.80   -10.48    14.02
  151.63   -23.58    22.68     8.11   -21.01
  152.30   -23.58    -7.69   -11.37     1.42
  152.98   -23.58    10.85     8.99    -7.86
  153.65   -23.58    -4.35    -2.95     5.00
  154.32   -23.58   -14.69   -12.55    12.77
  155.00   -23.58     4.85     6.27    -0.08
  155.67   -23.58    -1.07     4.03     2.91
  156.34   -23.58   -18.74   -21.36    11.54
  157.02   -23.58   -50.00   -25.92    26.93
  157.69   -23.58    16.21     6.68    -7.29
  158.36   -23.58    36.45    29.81   -12.97
  159.04   -23.58    19.94    15.15   -10.15
  159.71   -23.58    -1.24    -2.13    -1.53
  160.38   -23.58    25.36    19.21   -13.66
  161.06   -23.58     2.25     0.63    -3.78
  161.73   -23.58   -10.56   -13.90     6.50
  162.40   -23.58   -15.61   -23.74     5.26
  163.08   -23.58     9.61    14.05    -5.14
  163.75   -23.58    52.52    40.92   -16.43
  164.42   -23.58    -0.42    -0.11     1.68
  165.10   -23.58     3.30     6.72     1.74
  165.77   -23.58    -6.44    -9.23     4.19
  166.44   -23.58    25.15    27.17    -5.59
  167.12   -23.58    38.97    35.67    -7.98
  167.79   -23.58    11.03    16.45    -7.27
  168.46   -23.58    -0.47    -2.49    -4.36
  169.14   -23.58     0.50     0.95    -0.70
  169.81   -23.58    -7.92   -14.85    -2.49
  170.48   -23.58    22.20    30.55   -14.01
  171.16   -23.58     4.85     4.69    -0.58
  171.83   -23.58    -3.46    -6.40    -1.26
  172.50   -23.58    -5.52    -7.26     5.03
  173.18   -23.58     5.14     8.44    -9.61
  173.85   -23.58    21.43    21.94    -6.40
  174.52   -23.58     8.97    14.30    -8.81
  175.20   -23.58     5.21     7.97     2.40
  175.87   -23.58     5.16     8.55     1.85
  176.54   -23.58     1.49     2.95     5.80
  177.22   -23.58     4.84     8.98    -3.24
  177.89   -23.58     6.05     9.00    -1.76
  178.56   -23.58    -4.80    -5.65     1.11
  179.24   -23.58   -28.10   -26.64    -0.38
  179.91   -23.58    13.48    16.34     8.60
  180.58   -23.58   -17.83   -25.33    -3.92
  181.26   -23.58    -5.87    -8.62     5.80
  181.93   -23.58    -4.27    -4.16    -2.75
  145.57   -22.88   -20.38    -1.18    16.39
  146.24   -22.88   -46.65   -13.30    24.81
  146.92   -22.88   -20.22     1.41    18.38
  147.59   -22.88   -27.97   -21.54    17.35
  148.26   -22.88   -10.08   -10.72     6.29
  148.94   -22.88     6.68    16.42     3.64
  149.61   -22.88    10.18     9.73    -5.89
  150.28   -22.88   -17.95   -12.95    14.24
  150.96   -22.88    -1.58     2.63    -2.32
  151.63   -22.88   -26.58   -15.14    19.67
  152.30   -22.88    -8.99   -12.77     2.65
  152.98   -22.88    -1.15     0.90     3.01
  153.65   -22.88   -19.77   -11.94    17.53
  154.32   -22.88    -9.55    -4.31    11.43
  155.00   -22.88   -10.67    -2.03    10.08
  155.67   -22.88   -89.11   -31.18    41.88
  156.34   -22.88    -7.96    -9.72     3.26
  157.02   -22.88   -27.12   -21.97    25.99
  157.69   -22.88   -46.83   -36.13    31.34
  158.36   -22.88     9.96     4.48    -8.38
  159.04   -22.88   -27.41   -27.61    19.41
  159.71   -22.88   -18.23   -27.37     4.59
  160.38   -22.88    -0.28     2.55     3.53
  161.06   -22.88    -7.94    -7.19    12.61
  161.73   -22.88    -3.08     4.16    13.04
  162.40   -22.88    -8.66   -11.50     6.07
  163.08   -22.88     6.95     7.47   -10.51
  163.75   -22.88     3.98     5.82    -2.93
  164.42   -22.88     2.11    -3.52    -3.64
  165.10   -22.88    -3.89    -7.36    -0.71
  165.77   -22.88     0.97    -0.23    -1.23
  166.44   -22.88    -0.46    -0.12     0.98
  167.12   -22.88   -19.36   -23.96     7.32
  167.79   -22.88     3.44     2.87    -7.05
  168.46   -22.88    17.32    19.31    -2.05
  169.14   -22.88    62.30    66.20     2.97
  169.81   -22.88     8.89     7.49     3.24
  170.48   -22.88    25.55    29.89    -2.09
  171.16   -22.88    42.74    34.16     0.34
  171.83   -22.88    11.34    14.63    -3.31
  172.50   -22.88    -7.97   -13.84    -0.70
  173.18   -22.88     2.63     6.23    -3.56
  173.85   -22.88    19.90    16.00   -14.18
  174.52   -22.88   131.26    85.86   -23.80
  175.20   -22.88    70.81    50.78    17.62
  175.87   -22.88    -3.62    -6.54     1.51
  176.54   -22.88    -2.36    -3.85     4.68
  177.22   -22.88    12.91    21.88     2.97
  177.89   -22.88    -4.72    -9.10     2.62
  178.56   -22.88   -10.85   -18.82     0.32
  179.24   -22.88    -7.39    -8.32     1.54
